Sat Dec 21 23:44:44 2019
80082040,4,0,0,0,0,0,0,0
80082096,9,0,0,1,0,1,2,0
80081365,21,0,5,4,6,2,9,0
80057289,15,0,2,0,0,1,4,0
80076217,65,3,4,8,11,1,16,0
80074634,7,0,0,0,0,0,1,0
80074520,857,20,44,130,66,8,208,0
80004286,18,0,1,4,4,0,5,0
79999030,33,3,1,2,2,4,8,0
80071087,505,3,23,38,44,8,63,0
80070752,3,0,0,0,0,0,0,0
80070151,9,0,0,0,0,0,1,0
80068169,528,0,13,17,40,2,51,0
80041235,3699,34,206,795,834,67,1045,0
80068503,6,0,0,0,2,0,1,0
80067593,3515,14,25,119,116,7,422,0
80067060,33,1,4,7,6,2,5,0
80065996,63,0,1,12,0,0,12,0
80066284,88,2,4,24,1,1,26,0
80065555,28,0,1,11,0,1,7,0
80065792,31,0,1,10,0,0,9,0
80064188,53,0,1,16,2,1,16,0
80058516,15,0,0,5,0,1,2,0
80058527,122,0,2,30,4,4,35,0
80057170,11,24,5,1,0,0,1,0
80058145,221,0,3,24,5,0,26,0
80055795,3,0,0,0,0,0,0,0
79866245,37,0,0,0,0,1,1,0
79379776,3,0,0,0,0,0,0,0
80055302,2,0,0,0,0,0,1,0
80053377,14,0,0,0,0,1,0,0
80051099,1,0,0,0,0,0,0,0
80050477,6,0,0,0,0,0,1,0
78801487,9,2,0,1,1,0,1,0
80049166,27,0,5,2,0,1,4,0
80049295,6,0,0,0,0,0,1,0
80032944,49,1,4,4,7,0,11,0
80049949,63,0,5,4,6,1,16,0
80049047,15,0,0,0,0,0,1,0
79791299,2,0,0,0,0,0,0,0
80048312,25,0,0,0,0,0,1,0
80045752,8,0,0,0,0,0,0,0
79973160,890,2,26,56,41,4,97,0
80042984,57,0,2,12,2,0,9,0
80040502,25,0,0,0,0,0,2,0
79974837,45,0,3,7,12,2,13,0
80024058,266,0,33,58,30,5,89,0
80038143,9,0,0,1,0,0,1,0
80036022,14,0,1,1,1,0,1,0
80038270,6441,14,112,1459,253,190,881,0
80038202,186,2,17,53,45,7,65,0
80037084,94,0,12,5,5,3,21,0
80036503,3,0,0,0,0,0,0,0
78851738,36,1,3,5,2,0,10,0
80011607,286,8,45,78,59,5,89,0
79969190,613,7,46,65,78,16,125,0
80031627,247,1,7,11,5,3,46,0
80031048,52625,887,2564,7876,13830,1870,11838,0
80023219,390,9,69,53,74,26,77,0
80030578,11,0,0,1,1,0,2,0
80030608,178,1,24,16,15,4,49,0
79847250,31,0,0,6,1,1,8,0
80007159,28,0,2,8,5,1,7,0
79819334,18,0,1,3,1,1,5,0
79816537,13,0,1,4,1,0,7,0
80029918,3,0,1,1,0,0,0,0
80027809,65,0,0,4,0,0,5,0
80026447,490,33,6,24,7,4,43,0
80024510,10,0,0,1,0,0,2,0
80019037,17,0,1,3,0,0,3,0
80022734,178,1,20,18,22,2,25,0
80022922,12,0,1,0,2,1,2,0
80021594,5,0,0,0,0,0,1,0
80014984,11,0,1,0,0,0,2,0
80014611,15,0,2,0,0,1,3,0
79977059,36,0,5,0,2,0,2,0
80055795,3,0,0,0,0,0,0,0
79866245,37,0,0,0,0,1,1,0
79379776,3,0,0,0,0,0,0,0
80055302,2,0,0,0,0,0,1,0
80053377,14,0,0,0,0,1,0,0
80051099,1,0,0,0,0,0,0,0
80050477,6,0,0,0,0,0,1,0
78801487,9,2,0,1,1,0,1,0
80049166,27,0,5,2,0,1,4,0
80049295,6,0,0,0,0,0,1,0
80032944,49,1,4,4,7,0,11,0
80049949,63,0,5,4,6,1,16,0
80049047,15,0,0,0,0,0,1,0
79791299,2,0,0,0,0,0,0,0
80048312,25,0,0,0,0,0,1,0
80045752,8,0,0,0,0,0,0,0
79973160,890,2,26,56,41,4,97,0
80042984,57,0,2,12,2,0,9,0
80040502,25,0,0,0,0,0,2,0
79974837,45,0,3,7,12,2,13,0
80024058,266,0,33,58,30,5,89,0
80038143,9,0,0,1,0,0,1,0
80036022,14,0,1,1,1,0,1,0
80038270,6441,14,112,1459,253,190,881,0
80038202,186,2,17,53,45,7,65,0
80037084,94,0,12,5,5,3,21,0
80036503,3,0,0,0,0,0,0,0
78851738,36,1,3,5,2,0,10,0
80011607,286,8,45,78,59,5,89,0
79969190,613,7,46,65,78,16,125,0
80031627,247,1,7,11,5,3,46,0
80031048,52625,887,2564,7876,13830,1870,11838,0
80023219,390,9,69,53,74,26,77,0
80030578,11,0,0,1,1,0,2,0
80030608,178,1,24,16,15,4,49,0
79847250,31,0,0,6,1,1,8,0
80007159,28,0,2,8,5,1,7,0
79819334,18,0,1,3,1,1,5,0
79816537,13,0,1,4,1,0,7,0
80029918,3,0,1,1,0,0,0,0
80027809,65,0,0,4,0,0,5,0
80026447,490,33,6,24,7,4,43,0
80024510,10,0,0,1,0,0,2,0
80019037,17,0,1,3,0,0,3,0
80022734,178,1,20,18,22,2,25,0
80022922,12,0,1,0,2,1,2,0
80021594,5,0,0,0,0,0,1,0
80014984,11,0,1,0,0,0,2,0
80014611,15,0,2,0,0,1,3,0
79977059,36,0,5,0,2,0,2,0
79886771,320,1,29,37,28,2,76,0
79969124,358,6,11,33,17,2,43,0
79966537,24,1,2,7,0,0,8,0
79967033,196,1,5,59,5,4,55,0
79966879,80,1,4,25,2,0,25,0
79966026,33,1,3,4,4,2,7,0
79966604,345,0,2,85,4,2,60,0
79962834,58,2,2,20,0,1,24,0
79681432,1045,32,38,209,87,10,234,0
79963519,7347,102,92,337,422,24,896,0
79964207,17,0,0,0,2,0,1,0
79963503,16304,232,207,711,926,30,1687,0
79961601,712,9,98,63,84,6,170,0
79959377,2339,5,51,606,93,78,362,0
79962776,210,0,8,25,17,1,35,0
79912570,7477,42,99,464,563,37,1034,0
79958608,64,2,6,4,6,11,8,0
79959382,4,0,0,0,0,0,0,0
79932276,142,2,26,22,19,3,33,0
79410939,728,0,20,81,33,2,230,0
79955866,14,0,0,1,0,0,1,0
79678188,1042,33,69,119,105,22,203,0
79956227,3332,12,42,263,31,59,330,0
79954727,22,0,0,3,0,0,5,0
79954489,15,0,0,1,0,0,0,0
79954663,8,0,0,0,0,1,4,0
79907897,518,5,27,45,77,2,147,0
78193714,39,0,3,4,4,3,5,0
79947323,85,0,0,2,2,0,4,0
79951386,26,0,6,2,4,0,6,0
79951499,13,0,2,1,0,1,2,0
79919233,534,5,37,34,35,2,129,0
79949701,5,0,0,0,0,0,0,0
79942699,163,0,9,1,2,1,3,0
79948856,53,0,1,4,0,0,5,0
79945638,14,0,0,3,1,0,2,0
79944309,223,0,11,9,23,1,21,0
79944956,11,0,2,1,2,0,2,0
79729781,60,1,9,3,9,1,22,0
79944562,73,0,0,2,0,0,2,0
79944243,8,0,0,1,0,0,0,0
79943778,1059,4,33,33,24,10,151,0
79939997,102,0,6,24,16,4,23,0
79939662,777,3,25,105,60,9,114,0
79940100,12,0,0,1,0,0,0,0
79940195,51,0,0,1,0,0,5,0
79939081,20,1,4,1,6,0,5,0
79938577,4,0,1,0,0,0,0,0
79935886,14,0,0,0,0,0,1,0
79926263,2659,4,78,597,471,55,584,0
79925634,58,0,0,3,0,0,2,0
79924739,47,1,6,5,3,2,11,0
79925548,2959,69,79,746,551,63,677,0
79891841,21782,262,368,3998,3732,233,4951,0
79563700,4347,44,253,1125,918,85,1120,0
79924672,2294,65,74,483,397,39,488,0
79924273,23,0,2,10,1,1,10,0
79924753,40,0,4,12,4,1,9,0
79924404,37,0,0,4,0,2,2,0
79860265,40,0,8,4,8,0,13,0
79923031,23,0,0,0,0,0,1,0
79922078,61,0,3,2,0,0,9,0
79921481,26,0,1,8,0,0,5,0
79920627,23,1,3,10,0,0,7,0
79906569,1477,2,40,274,164,14,259,0
79916359,849,4,20,36,30,5,101,0
79904933,14308,275,310,2701,2212,239,2712,0
79910595,3594,24,69,568,265,54,594,0
79907197,113,0,5,16,8,0,15,0
79906717,75,0,3,8,2,0,7,0
79904824,61,0,6,7,4,3,9,0
79905235,25,0,0,4,0,0,2,0
79898271,30,1,5,6,0,1,2,0
79897882,29,1,2,5,0,0,3,0
79897990,31,0,1,3,1,1,3,0
79896257,39,0,0,7,0,0,5,0
79896805,9,0,0,1,0,0,0,0
79897181,16,0,0,2,0,0,1,0
79880131,67,1,6,10,7,0,12,0
79896009,17,0,0,3,0,0,2,0
79894779,17,0,1,1,0,0,2,0
79894290,9637,104,124,539,671,35,2032,0
79774160,20,0,1,1,0,1,0,0
79892352,28556,347,236,2133,1674,122,2827,0
79894095,22,0,0,6,0,2,3,0
79890655,17,0,0,0,0,0,1,0
79891963,15,0,0,0,0,0,0,0
79887318,396,16,8,63,50,4,65,0
79888813,136,0,14,15,8,4,16,0
79885686,123,0,16,18,16,3,24,0
79880867,51,0,5,8,16,1,19,0
79882071,22,0,0,0,0,1,1,0
79883371,3,0,0,1,0,0,0,0
79880527,365,0,9,76,9,5,79,0
79877134,43,0,0,4,2,1,4,0
79875671,314,2,25,40,27,4,89,0
79877987,97,3,9,7,20,0,21,0
79875891,27,0,0,0,0,0,0,0
79872920,139,1,9,39,3,4,38,0
79872698,11,0,0,1,0,0,0,0
79869253,343,1,5,93,7,2,56,0
79841031,63,0,0,0,0,0,1,0
79865877,24,0,2,4,4,0,4,0
79866367,18,0,0,1,0,0,0,0
79865333,45,0,3,6,11,2,10,0
79864026,36,2,1,4,0,1,3,0
79862461,38,0,1,1,0,0,10,0
79865043,806,33,11,209,10,6,142,0
79862706,9,0,0,0,0,0,1,0
79814545,167,1,7,21,11,2,20,0
79803729,515,2,44,50,98,14,115,0
79859982,3069,3,21,714,72,39,348,0
79856214,94,1,2,6,8,4,11,0
79857962,598,2,12,169,15,12,153,0
79857658,5,0,1,1,2,0,1,0
79827132,2389,55,72,356,185,25,366,0
79853324,3,0,1,0,0,0,0,0
79853610,323,0,3,45,1,2,63,0
79851121,465,2,13,124,15,11,99,0
79850452,420,41,27,82,77,8,128,0
79849589,1402,0,22,67,8,17,174,0
79847261,76,0,2,10,1,1,3,0
79844351,33,0,2,1,0,1,3,0
79844273,185,0,2,46,1,1,44,0
79839810,1,0,0,0,0,0,0,0
79801255,2488,3,116,207,122,12,427,0
79837273,33,0,0,0,0,0,1,0
79835213,40,1,9,13,5,2,14,0
79832217,103,0,9,13,20,2,27,0
79826321,528,1,15,115,13,8,131,0
79826215,26,0,0,0,0,2,2,0
79824290,67,0,5,12,10,1,16,0
79822306,27,0,3,2,0,0,2,0
79821389,110,2,24,13,49,4,29,0
79817082,30,0,2,3,0,1,4,0
79816032,37,0,1,0,0,0,3,0
79810141,19,0,0,0,0,1,0,0
79812475,11,0,1,0,0,1,0,0
79755493,62,2,12,11,20,1,16,0
79790675,830,4,40,109,64,10,148,0
79728825,7691,17,73,105,248,77,508,0
78687899,11,0,0,2,0,0,1,0
79804846,22,0,1,7,1,1,6,0
79803966,1569,3,14,378,41,34,212,0
78689514,8,0,0,1,0,0,0,0
79800496,21,0,0,3,0,0,4,0
79800329,36,0,2,4,0,0,1,0
78690155,8,0,0,1,0,0,0,0
79798888,3402,3,27,534,79,56,349,0
79798218,355,2,16,8,10,6,29,0
79795558,6,0,0,0,0,0,1,0
79795618,21,0,0,7,8,2,8,0
79795385,6,0,0,0,0,0,0,0
79794861,45,1,4,9,2,0,7,0
79794404,25,0,0,1,0,0,1,0
79793035,156,0,6,5,1,0,22,0
79792127,28,0,2,2,0,0,4,0
79790456,36,0,2,1,4,0,3,0
79788064,1,0,0,0,0,0,1,0
79788254,44,1,0,0,2,0,4,0
79784506,7,0,2,0,0,0,0,0
79782616,21,0,2,0,0,0,1,0
79560995,50,0,3,4,1,0,5,0
79556765,47,32,3,7,12,3,15,0
79275768,20,0,4,3,2,4,4,0
79779590,8,0,0,0,0,0,2,0
79778164,19,0,0,2,0,0,1,0
79779866,19,0,0,0,0,0,2,0
79779707,6,0,0,0,0,0,2,0
79775992,11,0,1,0,0,1,3,0
79776794,2,0,0,0,0,0,0,0
79773386,13,0,0,7,0,0,1,0
79773046,23,1,2,6,1,0,3,0
79772747,10,0,0,0,4,0,4,0
79772490,553,1,6,104,5,3,78,0
79767194,935,5,51,183,129,16,168,0
79768653,17,1,1,2,0,0,3,0
79765359,74,0,0,1,0,0,3,0
79764952,30,0,2,12,2,0,7,0
79764472,44,1,0,1,0,0,0,0
79762516,867,7,36,113,59,9,136,0
79761100,23,0,0,0,0,0,3,0
79760947,56,1,5,22,5,2,22,0
79759198,7,0,0,1,0,0,2,0
79758323,20,0,2,5,0,0,4,0
79623599,50,0,5,3,4,1,8,0
79754387,71,0,5,7,4,2,8,0
79753162,37,0,1,8,0,1,2,0
79754013,18,1,2,8,0,0,3,0
79752889,103,0,7,14,14,3,14,0
79752621,17,0,1,6,0,0,2,0
79748725,22,0,0,1,0,0,2,0
79747048,48,0,2,12,0,1,14,0
79746366,731,1,12,192,18,15,98,0
79745292,404,2,28,31,21,1,75,0
79746179,43,0,0,1,0,3,2,0
79745604,23,0,0,2,2,0,1,0
79741358,56,0,6,3,4,1,7,0
79733703,8043,54,109,987,536,31,1081,0
79733480,21,0,0,0,0,1,2,0
79731122,53,0,1,11,0,2,5,0
79731123,52,0,5,10,11,0,17,0
79730924,80,1,3,6,1,0,5,0
79726610,172,0,0,0,0,1,2,0
79729740,47,0,3,5,3,2,9,0
79729055,316,0,0,3,0,0,8,0
79727905,10,0,0,3,0,0,1,0
79727712,11,1,3,6,0,0,4,0
79725575,2,0,0,0,0,0,0,0
79725498,15,0,1,5,1,0,1,0
79725466,11,0,0,2,2,0,1,0
79721465,340,3,10,90,13,11,76,0
79721664,27,0,1,5,1,1,10,0
79718645,50,0,3,0,2,0,4,0
79716456,62,0,3,8,4,1,15,0
79713903,35,0,1,2,1,0,3,0
79714295,14,0,0,3,1,0,1,0
79712971,62,1,3,5,0,0,4,0
79712712,71,0,5,3,2,1,12,0
79706875,29,23,2,1,2,0,7,0
79706685,44,0,1,0,0,0,1,0
79697509,75,1,2,3,0,0,2,0
79696896,5376,9,60,751,249,27,579,0
79691595,32,0,0,0,0,0,0,0
79689218,1508,1,6,68,9,0,51,0
79687485,36,0,2,4,0,0,3,0
79680506,55,0,0,14,2,0,12,0
79687497,44921,199,355,1929,1450,450,3945,0
79646732,344,0,11,71,25,6,46,0
79686320,309,0,4,58,6,0,55,0
79628010,35,0,5,4,6,0,6,0
79682827,58,2,4,5,0,0,11,0
79682977,19,1,1,3,0,1,4,0
79682731,19,1,2,3,0,1,4,0
79682562,8,0,0,2,0,0,3,0
79679311,20,0,0,0,0,3,1,0
79679012,274,1,8,53,21,2,64,0
79678263,301,2,17,40,18,2,92,0
79677433,59,0,2,12,14,2,11,0
79675828,18,0,0,1,1,1,1,0
79674437,2441,3,52,454,178,30,283,0
79673550,18,0,1,1,0,0,0,0
79669218,106,0,0,0,0,0,3,0
79667119,19,0,4,0,0,0,2,0
79664455,29,0,1,8,0,0,2,0
79663748,57,0,4,3,4,0,11,0
79618598,203,0,15,7,10,2,21,0
79617312,1337,3,45,94,86,9,178,0
79659265,763,2,8,146,6,4,127,0
79652958,638,4,74,100,72,10,176,0
79651101,293,3,60,16,3,6,65,0
79648872,144,1,4,10,1,0,5,0
79648683,601,1,8,112,7,3,103,0
79645717,171,1,4,59,7,5,52,0
79615332,1268,10,46,263,104,11,262,0
79570123,26,1,2,6,2,0,6,0
79392129,91,0,7,6,5,0,15,0
79646617,1443,7,41,220,128,10,237,0
79644888,476,0,16,49,29,2,79,0
79642902,1890,4,45,424,66,38,254,0
79641298,894,8,36,150,110,10,205,0
79638052,5,0,2,0,0,0,0,0
79570059,74,1,9,10,12,7,14,0
79639297,1,0,0,0,0,0,0,0
79632888,6,0,0,1,2,0,1,0
79634127,390,0,4,60,2,0,79,0
79633561,16,0,0,1,0,1,2,0
79627480,8,0,0,1,0,0,1,0
79633217,20,0,1,11,0,0,3,0
79632417,27,0,1,6,0,0,2,0
79630778,30,0,4,5,1,3,4,0
79630844,25,1,3,11,1,0,6,0
79629799,602,0,41,4,30,1,78,0
79627670,2,0,0,0,0,0,1,0
79626557,62,1,5,19,0,1,15,0
79626886,4,0,0,0,0,0,2,0
79620157,30,0,0,2,0,0,1,0
79619044,8,0,0,0,0,0,0,0
79619258,28,0,0,2,0,1,3,0
79616846,1108,3,10,187,15,8,135,0
79615792,13,0,0,2,0,0,0,0
79589471,4296,34,42,408,219,64,496,0
79613758,77,0,2,6,4,3,9,0
79612519,158,2,11,44,24,6,33,0
79602878,75,1,1,0,5,0,3,0
79592036,780,3,32,118,28,8,134,0
79592531,382,0,24,49,29,9,74,0
79593096,324,3,25,68,39,5,85,0
79587832,231,0,29,8,2,1,17,0
79584188,580,2,35,96,49,4,139,0
79590101,27,0,0,1,0,0,0,0
79587396,240,0,4,21,2,0,19,0
79585210,84,0,5,16,6,1,14,0
79584822,171,1,11,56,14,6,40,0
79584450,52,0,2,8,3,1,14,0
79517198,102,0,7,1,3,1,15,0
79526367,1736,4,36,202,138,27,375,0
79579348,2404,1,21,223,135,19,194,0
79577996,183,0,8,33,6,1,16,0
79574717,72,0,0,4,0,0,1,0
79574178,125,0,2,2,0,0,3,0
79430206,1514,12,75,323,180,32,331,0
79545226,412,1,24,41,45,17,57,0
79569517,8,0,0,0,0,0,0,0
79555123,64,0,3,11,12,2,7,0
79568748,54,0,0,3,6,0,5,0
79568505,81,1,1,15,0,1,9,0
79568289,424,0,4,63,4,2,49,0
79568235,638,1,15,179,15,16,92,0
79565470,41,0,1,4,5,0,8,0
79565384,58,0,3,8,6,3,12,0
79566002,252,0,4,38,3,4,55,0
79564983,31,0,1,4,2,0,2,0
79564475,48,0,4,11,3,0,6,0
79563889,38,1,6,14,1,1,14,0
79563558,85,32,7,8,2,2,11,0
79563346,32,0,2,8,0,0,6,0
79562595,1145,42,53,193,120,11,223,0
79559786,29,1,7,6,2,0,8,0
79557992,46,0,0,0,0,0,0,0
79556122,56,0,11,1,0,4,7,0
79553534,51,1,3,12,1,0,11,0
79508290,191,1,14,25,14,3,33,0
79550971,102,1,6,10,2,0,13,0
79549900,84,2,4,10,13,1,19,0
79549441,57,0,2,4,0,0,4,0
79548219,8,0,1,0,0,1,2,0
79547690,410,1,10,138,17,8,83,0
79544965,24,1,6,7,5,1,7,0
79545204,77,0,1,0,0,1,23,0
79542358,42,0,0,2,0,0,0,0
79541628,42,0,0,1,0,0,7,0
79540849,146,0,0,0,0,0,3,0
79538431,65,0,0,0,0,1,2,0
79536120,8734,773,211,267,260,39,852,0
79532365,25,0,0,0,2,2,1,0
79531942,48,0,3,15,8,0,16,0
79533779,11,0,2,0,0,1,4,0
79532061,413,1,13,37,5,5,27,0
79530797,63,0,5,6,6,0,7,0
79532195,94,0,3,3,0,0,3,0
79528518,1,0,0,0,0,0,0,0
79531149,40,0,3,4,3,0,6,0
79528549,50,0,6,5,1,0,10,0
79526870,363,5,34,37,25,3,118,0
79449478,202,0,8,46,23,4,71,0
79449095,762,2,33,208,152,13,223,0
79449011,267,2,22,97,56,7,97,0
79515151,1411,1,18,273,30,20,164,0
79512545,880,19,20,143,74,3,145,0
79516164,8,0,0,2,0,0,0,0
79481422,920,9,42,95,101,27,240,0
79512046,247,0,36,29,47,6,42,0
79512405,1732,217,18,1,21,1,49,0
79509422,42,2,7,17,0,0,11,0
79508609,36,0,1,9,1,0,9,0
79508667,73,0,7,12,8,1,12,0
79506902,190,0,5,2,2,1,11,0
79507051,21,1,4,11,0,0,10,0
79507130,66,0,7,13,14,2,13,0
79457880,88,0,9,10,22,3,22,0
79506183,12,0,0,0,0,0,1,0
79505560,51,0,5,8,5,0,11,0
79503041,93,0,5,32,21,4,41,0
79499110,2609,32,46,146,84,14,307,0
79464048,517,3,48,89,49,8,101,0
79493933,31,1,0,3,3,0,6,0
79493819,85,1,42,21,19,1,37,0
79493258,48,0,1,2,0,1,2,0
79487010,37,0,13,5,2,1,6,0
79460868,20,0,0,1,0,0,0,0
79483038,61,0,2,5,2,1,2,0
79479752,5,0,0,0,0,0,0,0
79475801,6,0,0,1,0,0,0,0
79475620,46,1,9,7,6,1,7,0
79475706,155,0,0,4,2,1,10,0
79473881,134,1,10,35,1,2,37,0
79470850,13,0,0,1,0,1,2,0
79469913,67,0,4,2,3,3,7,0
79469153,103,0,4,7,4,0,12,0
79447837,197,0,18,14,14,5,33,0
79463344,7,0,0,0,0,0,0,0
79412291,107,1,7,13,5,1,25,0
79461279,6,0,0,0,0,0,0,0
79459513,40,0,1,8,1,0,10,0
79457888,7,0,0,0,0,0,0,0
79452367,3,0,0,0,0,0,0,0
79450637,1048,82,50,30,37,10,138,0
79442406,638,2,18,74,88,7,155,0
79447066,95,1,3,27,2,1,21,0
79439524,30,0,6,2,1,0,1,0
79410781,139,5,10,16,18,4,27,0
79431857,151,1,13,28,19,5,44,0
79436526,121,0,4,12,8,2,13,0
79437227,46,0,1,1,2,0,2,0
79436034,39,1,1,4,4,1,8,0
79413243,276,4,19,17,28,3,46,0
79362291,2712,31,76,234,200,19,491,0
79426194,15,0,0,1,2,0,1,0
79425201,222,3,8,21,10,0,37,0
79417816,1077,0,1,58,2,1,60,0
79429541,11,0,0,0,0,0,1,0
79356004,1808,4,75,339,196,20,308,0
79428206,42,0,5,6,0,1,2,0
79425796,123,0,4,19,1,1,17,0
79426501,17,0,0,2,0,0,4,0
79425102,35,0,0,2,7,3,4,0
79423830,13,0,0,0,0,0,0,0
79423384,7,0,0,1,0,0,1,0
79418106,14,0,0,1,0,0,3,0
79417532,100,0,3,11,11,5,14,0
79415968,630,1,21,21,15,2,48,0
79411543,27,0,0,0,2,0,1,0
79411672,275,1,13,39,25,7,37,0
79411113,854,2,8,103,12,10,156,0
79412197,259,3,2,5,0,0,4,0
79409567,253,2,15,77,22,10,61,0
79406957,430,1,51,59,69,4,137,0
79406389,336,0,15,8,4,4,25,0
79400474,557,0,13,86,12,2,80,0
79401338,20,0,1,10,0,0,4,0
79398766,16,0,0,6,1,0,2,0
79400842,414,0,20,17,3,3,37,0
79395365,44,1,6,10,0,0,11,0
79396632,38,0,0,7,0,0,2,0
79395460,238,0,3,3,0,0,2,0
79329543,3537,18,69,156,65,10,373,0
79393130,22,0,2,1,1,1,7,0
79392748,23,0,0,1,0,0,0,0
79392818,25,0,0,0,0,0,0,0
79392511,48,1,5,5,12,2,12,0
79389726,267,1,11,77,6,6,70,0
79383592,4,0,0,0,0,1,0,0
79386935,277,1,19,81,32,8,77,0
79355201,257,0,20,13,8,2,33,0
79383721,26413,158,401,3684,2352,258,3947,0
79382264,181,1,18,3,14,4,18,0
79383680,32,0,2,5,0,1,3,0
79382292,26,1,2,9,0,1,8,0
79380855,17,1,2,7,0,1,4,0
79379839,40,0,8,6,4,0,10,0
79346870,31246,172,276,4951,3404,280,4934,0
79293809,75,0,4,7,3,3,18,0
79285649,336,0,8,9,15,1,47,0
79374385,2543,16,46,236,134,11,361,0
79377405,282,1,13,84,5,7,73,0
79378123,19,0,2,1,0,0,2,0
79377995,243,2,10,9,2,0,33,0
79377174,60,1,1,10,0,0,10,0
79375517,513,1,10,148,12,9,105,0
79375175,8,0,0,1,0,0,1,0
79370710,78,2,3,5,5,0,10,0
79371812,16,0,0,0,0,2,1,0
79373357,226,0,0,0,0,0,3,0
77812074,46,1,4,3,1,0,6,0
79370558,6,0,1,1,2,0,1,0
79326309,51,1,3,2,2,0,5,0
79371515,7,0,0,0,0,0,0,0
79369738,14,0,2,2,2,0,2,0
79366724,16,0,1,2,1,1,2,0
79366845,13,0,0,0,0,1,0,0
79366832,69,0,0,1,2,1,3,0
79363190,223,0,13,14,13,5,30,0
79362340,93,0,6,11,4,1,10,0
79362934,0,0,0,0,0,0,0,0
79356141,67,0,4,7,0,1,14,0
79357316,23,0,0,0,0,0,0,0
79355827,28,0,0,5,0,0,4,0
79355507,21,0,1,1,0,1,1,0
79354384,118,1,6,17,33,5,28,0
79350124,42,0,6,5,3,0,9,0
79349513,9,0,3,2,0,0,3,0
79352666,49,0,8,6,3,3,7,0
79350870,3436,9,28,266,149,14,294,0
79352166,12,0,0,2,0,0,1,0
79351019,32,0,5,2,4,1,4,0
79320353,413,3,25,88,27,7,92,0
79349504,16,0,0,1,2,0,2,0
79348554,15,0,0,2,1,0,3,0
79348239,9,0,0,1,0,0,1,0
79345339,38,2,2,4,4,0,4,0
79348074,260,1,13,26,15,3,51,0
79346426,5,0,0,0,2,0,1,0
79342280,23,0,1,0,2,0,4,0
79341806,76,1,4,3,6,1,8,0
79340435,90,0,8,5,3,1,12,0
79336601,2336,25,37,132,17,13,241,0
79336958,1276,4,35,60,28,5,115,0
79336911,244,1,5,8,3,1,18,0
79327254,1269,9,51,100,46,9,147,0
78728080,40,0,6,7,8,0,10,0
79330848,43,0,1,6,4,0,4,0
